alpha_blocking_reasons,blocking_reasons,cash_weight,fallback_eligible,mode,oos_cagr,oos_calmar,oos_max_drawdown,oos_scaled_score_report_only,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,selection_eligible,selection_role,selection_score,status,symbols,train_cagr,train_calmar,train_final_equity,train_liquidation_count,train_max_drawdown,train_scaled_score,train_sharpe,train_sortino,train_total_return,train_trade_count,train_volatility,val_cagr,val_calmar,val_final_equity,val_liquidation_count,val_max_drawdown,val_scaled_score,val_sharpe,val_sortino,val_total_return,val_trade_count,val_volatility
,,0.0,False,profit_moonshot_taker_flow_exhaustion_eth_reactive_mode,-7.871780828283548e-07,-0.002160472888943255,0.0003643545294444239,9.249755709154972,-0.0859876215252113,-0.03355154441144862,-0.0002911074186903173,9.154067520250463e-06,True,alpha,12.432176449124395,live_equivalent_validated,ETH/USDT,-9.143197088334887e-09,-1.2141957845909049e-05,9999.809739859862,0,0.0007530249408183768,9.958881729794543,-0.0009756435789554665,-0.00040533354794691496,-1.90260140138232e-05,147,9.326871198897813e-06,6.225133859505405e-07,0.0046290363214032725,10002.09878135243,0,0.0001344801256089147,10.639577737761376,0.07647220839700275,0.02851015635809605,0.00020987813524286913,18,8.140817979145513e-06
