alpha_blocking_reasons,blocking_reasons,cash_weight,fallback_eligible,mode,oos_cagr,oos_calmar,oos_max_drawdown,oos_scaled_score_report_only,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,selection_eligible,selection_role,selection_score,status,symbols,train_cagr,train_calmar,train_final_equity,train_liquidation_count,train_max_drawdown,train_scaled_score,train_sharpe,train_sortino,train_total_return,train_trade_count,train_volatility,val_cagr,val_calmar,val_final_equity,val_liquidation_count,val_max_drawdown,val_scaled_score,val_sharpe,val_sortino,val_total_return,val_trade_count,val_volatility
,,0.0,False,profit_moonshot_adaptive_momentum_vol_target_mode,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,alpha,10.520393001871344,live_equivalent_validated,"BTC/USDT,ETH/USDT,BNB/USDT,SOL/USDT,TRX/USDT",-9.799951911526605e-06,-7.027659201766802e-05,9797.692712165597,0,0.1394483088915699,1.107703829356884,0.004872509881879659,0.005142949848244534,-0.020228670783440483,362,0.011512330358644565,1.1735523091527256e-05,0.0010364529520458991,10039.729571760785,0,0.011322774534398306,10.321006312587105,0.012988126278400411,0.012584898674300272,0.003964128176078274,54,0.0009373765689119506
