alpha_blocking_reasons,blocking_reasons,cash_weight,fallback_eligible,mode,oos_cagr,oos_calmar,oos_final_equity,oos_liquidation_count,oos_max_drawdown,oos_scaled_score_report_only,oos_sharpe,oos_sortino,oos_total_return,oos_trade_count,oos_volatility,selection_eligible,selection_role,selection_score,status,symbols,train_cagr,train_calmar,train_final_equity,train_liquidation_count,train_max_drawdown,train_scaled_score,train_sharpe,train_sortino,train_total_return,train_trade_count,train_volatility,val_cagr,val_calmar,val_final_equity,val_liquidation_count,val_max_drawdown,val_scaled_score,val_sharpe,val_sortino,val_total_return,val_trade_count,val_volatility
oos_return_not_above_0.8284pct_incumbent;oos_mdd_not_below_funding_guard_shadow;oos_sharpe_not_above_1.0_success_target,,0.0,False,profit_moonshot_hourly_shock_reversion_eth_12h_sol_regime_guard_mode,8.586562022738775e-06,0.0009258041802077141,10032.196065319915,0,0.009274706472822674,10.28956437449871,0.014159750673192278,0.013919657855734872,0.003221034531991629,32,0.0006199757607769625,False,alpha,11.145371754102307,live_equivalent_validated,"ETH/USDT,SOL/USDT",6.280712496087304e-06,0.00013875715990313063,10131.590260579498,0,0.04526406061115697,10.409323986086392,0.003544174933412375,0.0035786721695158616,0.013156212057949812,232,0.003615171432957733,2.6824913035294884e-06,0.000118892394197086,10008.994160279834,0,0.02256234573830489,9.271693436606757,0.002686369354940614,0.0025817108878767514,0.0009047480279833486,39,0.001325555687383486
