allocator_integer_leverage_only,allocator_selected_grid_score,allocator_selection_basis,candidate_oos_return_risk,continuous_required_leverage,current_base_name,current_base_oos_return,current_base_oos_return_risk,current_base_train_val_stability_score,diagnostic_not_promoted,failed_gates,improved_candidate,leverage,mode,name,oos_cagr,oos_calmar,oos_max_drawdown,oos_monthlyized_return,oos_return_beats_current_base,oos_return_risk_beats_current_base,oos_round_trips,oos_sharpe,oos_smart_sortino,oos_sortino,oos_total_return,oos_volatility,promotion_status,raw_train_monthlyized_return,raw_train_total_return,raw_val_monthlyized_return,raw_val_total_return,selected_integer_leverage,sleeve_count,sleeves,success_candidate,train_cagr,train_calmar,train_max_drawdown,train_monthlyized_return,train_round_trips,train_sharpe,train_sortino,train_total_return,train_val_stability_beats_current_base,train_val_stability_leverage,train_val_stability_score,train_val_stability_sleeve_count,train_val_stability_train_calmar,train_val_stability_train_max_drawdown,train_val_stability_train_monthlyized_return,train_val_stability_train_sharpe,train_val_stability_train_sortino,train_val_stability_validation_calmar,train_val_stability_validation_max_drawdown,train_val_stability_validation_monthlyized_return,train_val_stability_validation_sharpe,train_val_stability_validation_sortino,train_volatility,val_cagr,val_calmar,val_max_drawdown,val_monthlyized_return,val_round_trips,val_sharpe,val_sortino,val_total_return,val_volatility,validation_score,weights
,,,-0.22028281916991738,0.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,oos_calmar_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,equal_weight,fresh_portfolio_equal_weight_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus,-0.0009653933648650082,-1.2116301375836023,0.0007967723275605599,-8.048506566726843e-05,False,False,30,-0.4958543860615776,-0.0,-0.5691572784384833,-0.00017551525455161698,0.0019440608984844128,diagnostic_not_promoted,0.0002572811338448222,0.0030913926473568054,0.00025552806143069873,0.0004953637738704941,1.0,2,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus",False,0.0030917461313881844,1.9909727085619302,0.0015528822259052147,0.0002572811338448222,115,1.3584348029413922,1.1097603767205069,0.0030913926473568054,False,1.0,4.218541389465321,2.0,1.9909727085619302,0.0015528822259052147,0.0002572811338448222,1.3584348029413922,1.1097603767205069,4.919360881862594,0.0006241969082130343,0.00025552806143069873,1.1811265663914075,1.3927431393779954,0.0022743550937096148,0.0030706498528427772,4.919360881862594,0.0006241969082130343,0.00025552806143069873,28,1.1811265663914075,1.3927431393779954,0.0004953637738704941,0.00259863721512729,0.3064532914188937,
,,,-0.2203901273746805,0.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,oos_calmar_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus,-0.0019300239858750512,-1.2117414898474255,0.0015927687564103027,-0.00016097778185986122,False,False,30,-0.4949771597262252,-0.0,-0.5681849898482975,-0.00035103050910367806,0.0038877275757807487,diagnostic_not_promoted,0.0005138364688994645,0.006182785294713389,0.0005109948836101719,0.0009907275477407662,1.0,2,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus",False,0.006183493350612856,1.9912302987054424,0.003105363229272339,0.0005138364688994645,115,1.3596653478465481,1.1108542144467806,0.006182785294713389,False,1.0,4.162490845481471,2.0,1.9912302987054424,0.003105363229272339,0.0005138364688994645,1.3596653478465481,1.1108542144467806,4.929770105825342,0.0012473607288633873,0.0005109948836101719,1.1825046738645766,1.3945195184154304,0.004541387448868187,0.006149201632331236,4.929770105825342,0.0012473607288633873,0.0005109948836101719,28,1.1825046738645766,1.3945195184154304,0.0009907275477407662,0.00519563342392505,0.4023230100782932,
True,4.162490845481471,train_val_monthly_return_budget,-0.2203901273746805,6.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,oos_calmar_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus,-0.0019300239858750512,-1.2117414898474255,0.0015927687564103027,-0.00016097778185986122,False,False,30,-0.4949771597262252,-0.0,-0.5681849898482975,-0.00035103050910367806,0.0038877275757807487,diagnostic_not_promoted,0.0005138364688994645,0.006182785294713389,0.0005109948836101719,0.0009907275477407662,1.0,2,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus",False,0.006183493350612856,1.9912302987054424,0.003105363229272339,0.0005138364688994645,115,1.3596653478465481,1.1108542144467806,0.006182785294713389,False,1.0,4.162490845481471,2.0,1.9912302987054424,0.003105363229272339,0.0005138364688994645,1.3596653478465481,1.1108542144467806,4.929770105825342,0.0012473607288633873,0.0005109948836101719,1.1825046738645766,1.3945195184154304,0.004541387448868187,0.006149201632331236,4.929770105825342,0.0012473607288633873,0.0005109948836101719,28,1.1825046738645766,1.3945195184154304,0.0009907275477407662,0.00519563342392505,0.4023230100782932,
False,0.0,train_val_target_return_budget,-0.2203901273746805,0.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,oos_calmar_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,train_val_target_return_budget,fresh_portfolio_train_val_target_return_budget_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus,-0.0019300239858750512,-1.2117414898474255,0.0015927687564103027,-0.00016097778185986122,False,False,30,-0.4949771597262252,-0.0,-0.5681849898482975,-0.00035103050910367806,0.0038877275757807487,diagnostic_not_promoted,0.0005138364688994645,0.006182785294713389,0.0005109948836101719,0.0009907275477407662,1.0,2,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus",False,0.006183493350612856,1.9912302987054424,0.003105363229272339,0.0005138364688994645,115,1.3596653478465481,1.1108542144467806,0.006182785294713389,False,1.0,4.162490845481471,2.0,1.9912302987054424,0.003105363229272339,0.0005138364688994645,1.3596653478465481,1.1108542144467806,4.929770105825342,0.0012473607288633873,0.0005109948836101719,1.1825046738645766,1.3945195184154304,0.004541387448868187,0.006149201632331236,4.929770105825342,0.0012473607288633873,0.0005109948836101719,28,1.1825046738645766,1.3945195184154304,0.0009907275477407662,0.00519563342392505,0.4023230100782932,
,,,0.6913661771554406,0.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,train_calmar_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,equal_weight,fresh_portfolio_equal_weight_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp240_asiaus__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st60_tp400_asiaus,0.0018578467099459317,3.807141649679542,0.0004879899097272391,0.00015468888369873923,False,False,41,1.0581886454532192,0.009928080139021921,1.2861295542786806,0.00033737971837854985,0.0017555122821622416,diagnostic_not_promoted,9.03504831764046e-05,0.0010846208358201714,0.00031487839457611244,0.000610436645525958,1.0,3,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp240_asiaus,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st60_tp400_asiaus",False,0.0010847447322570591,0.47460842712132784,0.0022855572515566762,9.03504831764046e-05,175,0.5224198732362184,0.4077941024731528,0.0010846208358201714,False,1.0,4.125522329944557,3.0,0.47460842712132784,0.0022855572515566762,9.03504831764046e-05,0.5224198732362184,0.4077941024731528,5.605574485222545,0.0006752370185631055,0.00031487839457611244,1.6723485079114129,1.9761303345805703,0.0020793975736586165,0.0037850914027350857,5.605574485222545,0.0006752370185631055,0.00031487839457611244,39,1.6723485079114129,1.9761303345805703,0.000610436645525958,0.00226059344709383,0.3421384052477961,
,,,0.6915264442904608,0.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,train_calmar_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,additive_sleeves,fresh_portfolio_additive_sleeves_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp240_asiaus__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st60_tp400_asiaus,0.005582013562152932,3.8138135166793385,0.0014636304417456555,0.00046398192793373205,False,False,41,1.059930921651922,0.02971414015191818,1.288374606651386,0.0010121391551356496,0.005264818037815925,diagnostic_not_promoted,0.0002707825747576553,0.0032538625074607364,0.0009443563285378431,0.001831309936577874,1.0,3,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp240_asiaus,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st60_tp400_asiaus",False,0.0032542345991595223,0.4772257659859477,0.006819067265649998,0.0002707825747576553,175,0.5247970567493506,0.40962460672698103,0.0032538625074607364,False,1.0,3.952907271079226,3.0,0.4772257659859477,0.006819067265649998,0.0002707825747576553,0.5247970567493506,0.40962460672698103,5.629911118417151,0.0020233571656247274,0.0009443563285378431,1.6743831770817212,1.9787571689160313,0.0062278227647853185,0.011391321003279664,5.629911118417151,0.0020233571656247274,0.0009443563285378431,39,1.6743831770817212,1.9787571689160313,0.001831309936577874,0.006778551625876377,0.451355969166467,
True,3.952907271079226,train_val_monthly_return_budget,0.6915264442904608,6.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,train_calmar_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,train_val_monthly_return_budget,fresh_portfolio_train_val_monthly_return_budget_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp240_asiaus__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st60_tp400_asiaus,0.005582013562152932,3.8138135166793385,0.0014636304417456555,0.00046398192793373205,False,False,41,1.059930921651922,0.02971414015191818,1.288374606651386,0.0010121391551356496,0.005264818037815925,diagnostic_not_promoted,0.0002707825747576553,0.0032538625074607364,0.0009443563285378431,0.001831309936577874,1.0,3,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp240_asiaus,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st60_tp400_asiaus",False,0.0032542345991595223,0.4772257659859477,0.006819067265649998,0.0002707825747576553,175,0.5247970567493506,0.40962460672698103,0.0032538625074607364,False,1.0,3.952907271079226,3.0,0.4772257659859477,0.006819067265649998,0.0002707825747576553,0.5247970567493506,0.40962460672698103,5.629911118417151,0.0020233571656247274,0.0009443563285378431,1.6743831770817212,1.9787571689160313,0.0062278227647853185,0.011391321003279664,5.629911118417151,0.0020233571656247274,0.0009443563285378431,39,1.6743831770817212,1.9787571689160313,0.001831309936577874,0.006778551625876377,0.451355969166467,
False,0.0,train_val_target_return_budget,0.6915264442904608,0.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,train_calmar_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,train_val_target_return_budget,fresh_portfolio_train_val_target_return_budget_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp240_asiaus__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st60_tp400_asiaus,0.005582013562152932,3.8138135166793385,0.0014636304417456555,0.00046398192793373205,False,False,41,1.059930921651922,0.02971414015191818,1.288374606651386,0.0010121391551356496,0.005264818037815925,diagnostic_not_promoted,0.0002707825747576553,0.0032538625074607364,0.0009443563285378431,0.001831309936577874,1.0,3,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp240_asiaus,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st60_tp400_asiaus",False,0.0032542345991595223,0.4772257659859477,0.006819067265649998,0.0002707825747576553,175,0.5247970567493506,0.40962460672698103,0.0032538625074607364,False,1.0,3.952907271079226,3.0,0.4772257659859477,0.006819067265649998,0.0002707825747576553,0.5247970567493506,0.40962460672698103,5.629911118417151,0.0020233571656247274,0.0009443563285378431,1.6743831770817212,1.9787571689160313,0.0062278227647853185,0.011391321003279664,5.629911118417151,0.0020233571656247274,0.0009443563285378431,39,1.6743831770817212,1.9787571689160313,0.001831309936577874,0.006778551625876377,0.451355969166467,
False,0.0,train_val_only_cluster_capped,0.2576805634252096,0.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,cluster_capped_validation_weight,fresh_portfolio_cluster_capped_validation_weight_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp400_asiaus,0.000984515874761449,1.418461549319265,0.0006940730083476207,8.200599204588599e-05,False,False,26,0.48132752776657345,0.002268707419034579,0.5548432479216594,0.00017884912384924512,0.002048769180723827,diagnostic_not_promoted,0.00019976465479132344,0.002399537123132456,0.0002688912645640862,0.0005212727942327522,1.0,2,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp400_asiaus",False,0.0023998114026211326,1.2037446417932014,0.00199362166966423,0.00019976465479132344,113,1.0290303538067673,0.8186113027480566,0.002399537123132456,False,1.0,3.90358072865121,2.0,1.2037446417932014,0.00199362166966423,0.00019976465479132344,1.0290303538067673,0.8186113027480566,4.648915076097348,0.0006951022695398847,0.0002688912645640862,1.3369134102806777,1.5451774991907183,0.00233195794017311,0.0032314714202934525,4.648915076097348,0.0006951022695398847,0.0002688912645640862,24,1.3369134102806777,1.5451774991907183,0.0005212727942327522,0.002415397264407852,0.3100863638153761,"0.350000,0.650000"
False,0.0,train_val_only_cluster_capped,-0.17992579761754462,0.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,oos_calmar_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,cluster_capped_validation_weight,fresh_portfolio_cluster_capped_validation_weight_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp400_asiaus__fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus,-0.000746406456414217,-0.9897415785877173,0.0007541427707617172,-6.222182717552371e-05,False,False,44,-0.3878963796641398,-0.0,-0.4507638895744582,-0.00013568973954680708,0.001920210486957647,diagnostic_not_promoted,0.0002442229214538738,0.0029342793302948866,0.00022764846544442996,0.00044131093644539376,1.0,3,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp400_asiaus,fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus",False,0.0029346148230011693,1.989706160265604,0.0014748985963884387,0.0002442229214538738,169,1.2981166594657598,1.0507787339309076,0.0029342793302948866,False,1.0,3.868250629422548,3.0,1.989706160265604,0.0014748985963884387,0.0002442229214538738,1.2981166594657598,1.0507787339309076,3.9938777373826104,0.0006848493455141841,0.00022764846544442996,1.1426595015797818,1.3875978959463684,0.0022593267829416827,0.002735204554510151,3.9938777373826104,0.0006848493455141841,0.00022764846544442996,41,1.1426595015797818,1.3875978959463684,0.00044131093644539376,0.002392954427745361,0.2920212310460033,"0.350000,0.326463,0.323537"
,,,-0.2099639408315466,0.0,fresh_portfolio_train_val_monthly_return_budget_fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls620_ss120_tp600__fresh_calendar_trx_takeprofit_sethusdt_thr120_h120_ls620_ss120_tp600__fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_calendar_trx_takeprofit_sethusdt_thr180_h168_ls530_ss120_tp600,0.06858164444753312,8.365932879057214,16.576134102067016,True,"train_return_beats_current_champion,val_return_beats_current_champion,train_monthly_return_gte_2pct,train_monthly_return_buffer_gte_2_25pct,val_monthly_return_gte_2pct,raw_train_monthly_return_gte_1pct,raw_val_monthly_return_gte_2pct,train_sharpe_high,train_sortino_high,val_sharpe_high,val_sortino_high,oos_monthly_return_gte_2pct,oos_return_beats_current_champion,oos_return_risk_beats_current_champion,oos_sharpe_high,oos_sortino_high,oos_smart_sortino_high,oos_calmar_high,train_val_stability_beats_current_base,oos_return_beats_current_base,oos_return_risk_beats_current_base",False,1.0,equal_weight,fresh_portfolio_equal_weight_fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all__fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp400_asiaus__fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus,-0.0008792592124879928,-1.154913539592024,0.0007613203779727036,-7.330114563997014e-05,False,False,44,-0.4574946111892881,-0.0,-0.5296526518294719,-0.00015984982679451143,0.0019187250342537026,diagnostic_not_promoted,0.0002468112269602418,0.0029654194162009873,0.00022080247129951935,0.00042803816946546114,1.0,3,"fresh_pair_resid_revert_spread_lb24_z150_h120_sc10_st100_tp400_all,fresh_pair_resid_revert_spread_lb24_z150_h72_sc10_st100_tp400_asiaus,fresh_pair_resid_revert_spread_lb24_z150_h48_sc10_st100_tp400_asiaus",False,0.002965758474590574,2.0280060346055944,0.0014624012078777436,0.0002468112269602418,169,1.311824137744211,1.0584126149181512,0.0029654194162009873,False,1.0,3.7815550692838946,3.0,2.0280060346055944,0.0014624012078777436,0.0002468112269602418,1.311824137744211,1.0584126149181512,3.81290504692971,0.0006957555298848454,0.00022080247129951935,1.1067084910860732,1.3396394914211518,0.002259389689405514,0.0026528497713271815,3.81290504692971,0.0006957555298848454,0.00022080247129951935,41,1.1067084910860732,1.3396394914211518,0.00042803816946546114,0.002396482036626652,0.2855344957030732,
