absolute_gate_shape,filters,name,oos_fills,oos_max_drawdown,oos_round_trips,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,reject_top,replay_relative_gates,replay_survivor,success_candidate,train_fills,train_max_drawdown,train_round_trips,train_sharpe,train_sortino,train_total_return,train_volatility,val_fills,val_max_drawdown,val_round_trips,val_sharpe,val_sortino,val_total_return,val_volatility
False,"{""cooldown_bars"": 0, ""excluded_hours"": [], ""flow_imbalance_min"": 0.0, ""flow_lookback_bars"": 0, ""funding_abs_cap"": 0.0, ""funding_sign_guard"": false, ""liquidation_lookback_bars"": 0, ""liquidation_z_min"": 0.0, ""max_realized_vol"": 0.0, ""oi_mode"": """", ""oi_z_min"": 0.0, ""regime_policy"": ""any"", ""regime_symbols"": [""SOL/USDT""], ""regime_threshold"": 0.025, ""return_threshold"": 0.01, ""vol_lookback_bars"": 0}",replay_base_sol_any_regime_250bp,40,0.0007913528381371422,20,0.7694209497177544,1.0336026916090337,0.0033128776082553824,0.0006978296175221629,"{""regime_counterguard"": 111}","{""oos_mdd_beats_replay_incumbents"": true, ""oos_return_beats_replay_incumbents"": true, ""oos_sharpe_beats_replay_incumbents"": true, ""oos_trades_not_starved"": true, ""train_positive"": true, ""val_positive"": false}",False,False,282,0.0034925276814166653,141,0.17115064413126607,0.2165374651286762,0.004924796854119284,0.0008308709532731411,48,0.0013947907986296044,24,-0.08985523756321408,-0.1062229880172338,-0.0003919801704521664,0.000773722802795017
False,"{""cooldown_bars"": 0, ""excluded_hours"": [], ""flow_imbalance_min"": 0.05, ""flow_lookback_bars"": 3, ""funding_abs_cap"": 0.0, ""funding_sign_guard"": false, ""liquidation_lookback_bars"": 0, ""liquidation_z_min"": 0.0, ""max_realized_vol"": 0.0, ""oi_mode"": """", ""oi_z_min"": 0.0, ""regime_policy"": ""any"", ""regime_symbols"": [""BTC/USDT"", ""SOL/USDT""], ""regime_threshold"": 0.015, ""return_threshold"": 0.01, ""vol_lookback_bars"": 0}",replay_base_btc_sol_regime_150bp_flow3h,28,0.0006678213545834645,14,0.802543405652541,0.9532769183813551,0.002917989191349335,0.0005893471116818908,"{""regime_counterguard"": 249, ""taker_buy_exhaustion_missing"": 26, ""taker_sell_exhaustion_missing"": 50}","{""oos_mdd_beats_replay_incumbents"": true, ""oos_return_beats_replay_incumbents"": true, ""oos_sharpe_beats_replay_incumbents"": true, ""oos_trades_not_starved"": true, ""train_positive"": true, ""val_positive"": false}",False,False,196,0.0027025668957174416,98,0.18085744588566982,0.19650894644575864,0.0042778039271382795,0.0006828312724394358,32,0.0029325972305011116,16,-0.3269721783223443,-0.2949612585284371,-0.0011804291092248897,0.0006426924062187894
False,"{""cooldown_bars"": 0, ""excluded_hours"": [], ""flow_imbalance_min"": 0.0, ""flow_lookback_bars"": 0, ""funding_abs_cap"": 0.0, ""funding_sign_guard"": false, ""liquidation_lookback_bars"": 0, ""liquidation_z_min"": 0.0, ""max_realized_vol"": 0.0, ""oi_mode"": """", ""oi_z_min"": 0.0, ""regime_policy"": ""all"", ""regime_symbols"": [""BTC/USDT"", ""SOL/USDT""], ""regime_threshold"": 0.015, ""return_threshold"": 0.01, ""vol_lookback_bars"": 0}",replay_base_btc_sol_all_regime_150bp,40,0.0012713553792350156,20,0.654528780225613,0.8267018517230574,0.0028728124513937026,0.0007115753902926303,"{""regime_counterguard"": 95}","{""oos_mdd_beats_replay_incumbents"": true, ""oos_return_beats_replay_incumbents"": true, ""oos_sharpe_beats_replay_incumbents"": true, ""oos_trades_not_starved"": true, ""train_positive"": false, ""val_positive"": true}",False,False,294,0.0063357485710748935,147,-0.04925763810278775,-0.06284080442335094,-0.0014571296656268329,0.0008475335029712038,46,0.0011785342116700057,23,0.24396852283933734,0.31541592831372056,0.0010513020153513075,0.0007682341285797477
False,"{""cooldown_bars"": 0, ""excluded_hours"": [0, 1, 8, 9, 16, 17], ""flow_imbalance_min"": 0.0, ""flow_lookback_bars"": 0, ""funding_abs_cap"": 0.0, ""funding_sign_guard"": false, ""liquidation_lookback_bars"": 0, ""liquidation_z_min"": 0.0, ""max_realized_vol"": 0.00930778588995916, ""oi_mode"": """", ""oi_z_min"": 0.0, ""regime_policy"": ""any"", ""regime_symbols"": [], ""regime_threshold"": 0.0, ""return_threshold"": 0.008, ""vol_lookback_bars"": 48}",replay_funding_guard_rv48_q85_cap,50,0.001603918823840745,25,0.617953334263918,0.8501084358169355,0.0028496605386241214,0.0007476726712897103,"{""funding_hour_excluded"": 11, ""realized_vol_too_high"": 19}","{""oos_mdd_beats_replay_incumbents"": true, ""oos_return_beats_replay_incumbents"": true, ""oos_sharpe_beats_replay_incumbents"": true, ""oos_trades_not_starved"": true, ""train_positive"": false, ""val_positive"": true}",False,False,284,0.005911004171259048,142,-0.05179348599302898,-0.06293457824066541,-0.0014737471559493898,0.0008158248905671602,42,0.001768453210543856,21,0.5105319146048145,0.649211297209142,0.002050915893618166,0.0007152016177535786
False,"{""cooldown_bars"": 0, ""excluded_hours"": [], ""flow_imbalance_min"": 0.0, ""flow_lookback_bars"": 0, ""funding_abs_cap"": 0.0, ""funding_sign_guard"": false, ""liquidation_lookback_bars"": 0, ""liquidation_z_min"": 0.0, ""max_realized_vol"": 0.007775738833809792, ""oi_mode"": """", ""oi_z_min"": 0.0, ""regime_policy"": ""any"", ""regime_symbols"": [""BTC/USDT"", ""SOL/USDT""], ""regime_threshold"": 0.025, ""return_threshold"": 0.01, ""vol_lookback_bars"": 24}",replay_base_btc_sol_regime_250bp_rv24_q70,40,0.0009853224835930556,20,0.7118055312790231,0.9399013694299805,0.0028270821723590522,0.0006438574331907474,"{""realized_vol_too_high"": 50, ""regime_counterguard"": 141}","{""oos_mdd_beats_replay_incumbents"": true, ""oos_return_beats_replay_incumbents"": true, ""oos_sharpe_beats_replay_incumbents"": true, ""oos_trades_not_starved"": true, ""train_positive"": false, ""val_positive"": false}",False,False,222,0.004492446342994524,111,-0.034200622301728045,-0.038774932287154645,-0.000836403355622628,0.0006993295251184145,36,0.0013813182472496796,18,-0.3482306263278313,-0.37458925227839085,-0.001265248402826713,0.0006468814897788181
False,"{""cooldown_bars"": 0, ""excluded_hours"": [0, 1, 8, 9, 16, 17], ""flow_imbalance_min"": 0.05, ""flow_lookback_bars"": 3, ""funding_abs_cap"": 0.0, ""funding_sign_guard"": false, ""liquidation_lookback_bars"": 0, ""liquidation_z_min"": 0.0, ""max_realized_vol"": 0.0, ""oi_mode"": """", ""oi_z_min"": 0.0, ""regime_policy"": ""any"", ""regime_symbols"": [], ""regime_threshold"": 0.0, ""return_threshold"": 0.008, ""vol_lookback_bars"": 0}",replay_funding_guard_taker_flow_3h_5pct,46,0.0013525798079892096,23,0.6193937581646534,0.8399090403667738,0.002778159316625617,0.0007272304979803053,"{""funding_hour_excluded"": 24, ""taker_buy_exhaustion_missing"": 13, ""taker_sell_exhaustion_missing"": 37}","{""oos_mdd_beats_replay_incumbents"": true, ""oos_return_beats_replay_incumbents"": true, ""oos_sharpe_beats_replay_incumbents"": true, ""oos_trades_not_starved"": true, ""train_positive"": true, ""val_positive"": false}",False,False,310,0.005324623329113609,155,0.040346458458713784,0.04798145069463627,0.0012214577939828608,0.0008833308646399502,56,0.004483429332731709,28,-0.5551014736537543,-0.6278922324124838,-0.0026951426939303413,0.0008651688874356385
False,"{""cooldown_bars"": 0, ""excluded_hours"": [], ""flow_imbalance_min"": 0.0, ""flow_lookback_bars"": 0, ""funding_abs_cap"": 0.0, ""funding_sign_guard"": false, ""liquidation_lookback_bars"": 0, ""liquidation_z_min"": 0.0, ""max_realized_vol"": 0.007843252694217028, ""oi_mode"": """", ""oi_z_min"": 0.0, ""regime_policy"": ""any"", ""regime_symbols"": [""BTC/USDT"", ""SOL/USDT""], ""regime_threshold"": 0.025, ""return_threshold"": 0.01, ""vol_lookback_bars"": 48}",replay_base_btc_sol_regime_250bp_rv48_q70,34,0.0007842184753018219,17,0.6735655270130239,0.8284430322902767,0.0025689281034826372,0.0006183631037035485,"{""realized_vol_too_high"": 72, ""regime_counterguard"": 150}","{""oos_mdd_beats_replay_incumbents"": true, ""oos_return_beats_replay_incumbents"": true, ""oos_sharpe_beats_replay_incumbents"": true, ""oos_trades_not_starved"": true, ""train_positive"": true, ""val_positive"": false}",False,False,210,0.004221637938114402,105,0.09704790058772839,0.10863772940535388,0.0022941339372533065,0.0006842330651024213,34,0.0013069231927343903,17,-0.16044868301935794,-0.1724909210943225,-0.0005736407575964719,0.0006356435526574251
False,"{""cooldown_bars"": 0, ""excluded_hours"": [], ""flow_imbalance_min"": 0.05, ""flow_lookback_bars"": 1, ""funding_abs_cap"": 0.0, ""funding_sign_guard"": false, ""liquidation_lookback_bars"": 0, ""liquidation_z_min"": 0.0, ""max_realized_vol"": 0.0, ""oi_mode"": """", ""oi_z_min"": 0.0, ""regime_policy"": ""any"", ""regime_symbols"": [], ""regime_threshold"": 0.0, ""return_threshold"": 0.01, ""vol_lookback_bars"": 0}",replay_base_taker_flow_1h_5pct,46,0.0012361199177163397,23,0.5332314384737262,0.6663816472116987,0.002431401645216713,0.0007395099257742404,"{""taker_buy_exhaustion_missing"": 16, ""taker_flow_missing"": 18, ""taker_sell_exhaustion_missing"": 23}","{""oos_mdd_beats_replay_incumbents"": true, ""oos_return_beats_replay_incumbents"": true, ""oos_sharpe_beats_replay_incumbents"": true, ""oos_trades_not_starved"": true, ""train_positive"": true, ""val_positive"": false}",False,False,336,0.004619497436390958,168,0.11028888717402774,0.14361989699968866,0.0035232314151505406,0.0009247096658182658,68,0.005078371929369631,34,-0.3978370619127447,-0.4546038939271671,-0.0021232784450723186,0.0009503616344343589
False,"{""cooldown_bars"": 0, ""excluded_hours"": [0, 1, 8, 9, 16, 17], ""flow_imbalance_min"": 0.0, ""flow_lookback_bars"": 0, ""funding_abs_cap"": 0.0, ""funding_sign_guard"": false, ""liquidation_lookback_bars"": 0, ""liquidation_z_min"": 0.0, ""max_realized_vol"": 0.009642084446205854, ""oi_mode"": """", ""oi_z_min"": 0.0, ""regime_policy"": ""any"", ""regime_symbols"": [], ""regime_threshold"": 0.0, ""return_threshold"": 0.008, ""vol_lookback_bars"": 24}",replay_funding_guard_rv24_q85_cap,50,0.00153552269600269,25,0.5211305348627522,0.7034592605801784,0.0024176097388464157,0.000752416095914339,"{""funding_hour_excluded"": 12, ""realized_vol_too_high"": 22}","{""oos_mdd_beats_replay_incumbents"": true, ""oos_return_beats_replay_incumbents"": true, ""oos_sharpe_beats_replay_incumbents"": true, ""oos_trades_not_starved"": true, ""train_positive"": false, ""val_positive"": true}",False,False,290,0.006582522845381438,145,-0.02653644841137634,-0.03373399428802079,-0.000774954913807191,0.0008306041734181072,44,0.002155244521190721,22,0.14976880589639646,0.19160505198032327,0.0006280139165824039,0.0007484132264510525
False,"{""cooldown_bars"": 0, ""excluded_hours"": [], ""flow_imbalance_min"": 0.05, ""flow_lookback_bars"": 6, ""funding_abs_cap"": 0.0, ""funding_sign_guard"": false, ""liquidation_lookback_bars"": 0, ""liquidation_z_min"": 0.0, ""max_realized_vol"": 0.0, ""oi_mode"": """", ""oi_z_min"": 0.0, ""regime_policy"": ""any"", ""regime_symbols"": [], ""regime_threshold"": 0.0, ""return_threshold"": 0.01, ""vol_lookback_bars"": 0}",replay_base_taker_flow_6h_5pct,38,0.0009441090188080653,19,0.5535209578887318,0.6502516153689366,0.0023766975858316997,0.0006963487165116427,"{""taker_buy_exhaustion_missing"": 43, ""taker_sell_exhaustion_missing"": 60}","{""oos_mdd_beats_replay_incumbents"": true, ""oos_return_beats_replay_incumbents"": true, ""oos_sharpe_beats_replay_incumbents"": true, ""oos_trades_not_starved"": true, ""train_positive"": true, ""val_positive"": false}",False,False,284,0.0038756538088582874,142,0.06737597562336234,0.07680779792233279,0.0019407220658909097,0.0008361336730644363,54,0.003388717642604302,27,-0.26514277728655067,-0.2852746379910858,-0.0012554224485241683,0.0008424377399971404
