alpha_blocking_reasons,blocking_reasons,cash_weight,fallback_eligible,mode,oos_cagr,oos_calmar,oos_max_drawdown,oos_scaled_score_report_only,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,selection_eligible,selection_role,selection_score,status,symbols,train_cagr,train_calmar,train_final_equity,train_liquidation_count,train_max_drawdown,train_scaled_score,train_sharpe,train_sortino,train_total_return,train_trade_count,train_volatility,val_cagr,val_calmar,val_final_equity,val_liquidation_count,val_max_drawdown,val_scaled_score,val_sharpe,val_sortino,val_total_return,val_trade_count,val_volatility
,,0.0,False,profit_moonshot_hourly_shock_reversion_eth_12h_mode,2.230644305400986e-05,0.007911579902341726,0.0028194675816150755,12.18358261630005,0.10065076094708575,0.12832138288955808,0.008284409681674987,0.0002218642578021208,True,alpha,13.946967703830367,live_equivalent_validated,ETH/USDT,1.1642601424499688e-05,0.0005519930708375277,10245.240276559154,0,0.021091934010755986,13.525686616143828,0.034278913698055795,0.04009322705943599,0.02452295665591553,264,0.00034134074141711947,1.869877573756895e-05,0.004272209394318601,10063.26941036365,0,0.0043768397125935644,11.512344112924477,0.0709462598133011,0.08088629030043226,0.00632341503636491,47,0.0002640514532260825
