datetime,cash,commission,funding,total,BTC/USDT,benchmark_price,returns,benchmark_returns,equity_curve_norm
2026-02-15T01:39:00.000000,10000.0,0.0,0.0,10000.0,0.0,69572.1,0.0,-0.00018682160405029236,1.0
2026-02-15T01:40:00.000000,10000.0,0.0,0.0,10000.0,0.0,69589.8,0.0,0.00025441232908014977,1.0
2026-02-15T01:41:00.000000,10000.0,0.0,0.0,10000.0,0.0,69603.3,0.0,0.00019399394738884145,1.0
2026-02-15T01:42:00.000000,10000.0,0.0,0.0,10000.0,0.0,69572.4,0.0,-0.00044394446815034243,1.0
2026-02-15T01:43:00.000000,10000.0,0.0,0.0,10000.0,0.0,69520.0,0.0,-0.0007531722349666561,1.0
2026-02-15T01:44:00.000000,10000.0,0.0,0.0,10000.0,0.0,69371.0,0.0,-0.0021432681242807825,1.0
2026-02-15T01:45:00.000000,10000.0,0.0,0.0,10000.0,0.0,69387.0,0.0,0.00023064392901933083,1.0
2026-02-15T01:46:00.000000,10000.0,0.0,0.0,10000.0,0.0,69366.2,0.0,-0.0002997679680632238,1.0
2026-02-15T01:47:00.000000,10000.0,0.0,0.0,10000.0,0.0,69396.3,0.0,0.0004339289163887574,1.0
2026-02-15T01:48:00.000000,10000.0,0.0,0.0,10000.0,0.0,69440.3,0.0,0.0006340395669509757,1.0
2026-02-15T01:49:00.000000,10000.0,0.0,0.0,10000.0,0.0,69445.2,0.0,0.0000705642112720449,1.0
2026-02-15T01:50:00.000000,10000.0,0.0,0.0,10000.0,0.0,69511.6,0.0,0.0009561495970925094,1.0
2026-02-15T01:51:00.000000,10000.0,0.0,0.0,10000.0,0.0,69510.8,0.0,-0.000011508870461950384,1.0
2026-02-15T01:52:00.000000,10000.0,0.0,0.0,10000.0,0.0,69527.7,0.0,0.0002431276866327848,1.0
2026-02-15T01:53:00.000000,10000.0,0.0,0.0,10000.0,0.0,69544.3,0.0,0.00023875376288883167,1.0
2026-02-15T01:54:00.000000,10000.0,0.0,0.0,10000.0,0.0,69574.9,0.0,0.00044000730469630537,1.0
2026-02-15T01:55:00.000000,10000.0,0.0,0.0,10000.0,0.0,69575.0,0.0,1.437299945897454e-6,1.0
2026-02-15T01:56:00.000000,10000.0,0.0,0.0,10000.0,0.0,69608.9,0.0,0.0004872439813150439,1.0
2026-02-15T01:57:00.000000,10000.0,0.0,0.0,10000.0,0.0,69627.4,0.0,0.00026577061266590913,1.0
2026-02-15T01:58:00.000000,10000.0,0.0,0.0,10000.0,0.0,69639.6,0.0,0.00017521837667371814,1.0
2026-02-15T01:59:00.000000,10000.0,0.0,0.0,10000.0,0.0,69656.9,0.0,0.000248421874910085,1.0
2026-02-15T02:00:00.000000,10000.0,0.0,0.0,10000.0,0.0,69677.0,0.0,0.00028855719964577555,1.0
2026-02-15T02:01:00.000000,10000.0,0.0,0.0,10000.0,0.0,69665.8,0.0,-0.00016074170816764627,1.0
2026-02-15T02:02:00.000000,10000.0,0.0,0.0,10000.0,0.0,69615.1,0.0,-0.0007277602496489969,1.0
2026-02-15T02:03:00.000000,10000.0,0.0,0.0,10000.0,0.0,69607.6,0.0,-0.00010773524709438038,1.0
2026-02-15T02:04:00.000000,10000.0,0.0,0.0,10000.0,0.0,69592.7,0.0,-0.0002140570857206502,1.0
2026-02-15T02:05:00.000000,10000.0,0.0,0.0,10000.0,0.0,69616.5,0.0,0.0003419898926180894,1.0
2026-02-15T02:06:00.000000,10000.0,0.0,0.0,10000.0,0.0,69665.3,0.0,0.0007009832439149183,1.0
2026-02-15T02:07:00.000000,10000.0,0.0,0.0,10000.0,0.0,69696.8,0.0,0.00045216198021109504,1.0
2026-02-15T02:08:00.000000,10000.0,0.0,0.0,10000.0,0.0,69542.9,0.0,-0.0022081358111134043,1.0
2026-02-15T02:09:00.000000,10000.0,0.0,0.0,10000.0,0.0,69498.1,0.0,-0.0006442066695520084,1.0
2026-02-15T02:10:00.000000,10000.0,0.0,0.0,10000.0,0.0,69478.1,0.0,-0.00028777765147536407,1.0
2026-02-15T02:11:00.000000,10000.0,0.0,0.0,10000.0,0.0,69468.2,0.0,-0.00014249094318941839,1.0
2026-02-15T02:12:00.000000,10000.0,0.0,0.0,10000.0,0.0,69463.1,0.0,-0.0000734148862355908,1.0
2026-02-15T02:13:00.000000,10000.0,0.0,0.0,10000.0,0.0,69522.3,0.0,0.0008522510512775428,1.0
2026-02-15T02:14:00.000000,10000.0,0.0,0.0,10000.0,0.0,69526.4,0.0,0.00005897388319994115,1.0
2026-02-15T02:15:00.000000,10000.0,0.0,0.0,10000.0,0.0,69531.1,0.0,0.00006760022092344263,1.0
2026-02-15T02:16:00.000000,10000.0,0.0,0.0,10000.0,0.0,69543.2,0.0,0.0001740228473300619,1.0
2026-02-15T02:17:00.000000,10000.0,0.0,0.0,10000.0,0.0,69564.1,0.0,0.0003005326185739042,1.0
2026-02-15T02:18:00.000000,10000.0,0.0,0.0,10000.0,0.0,69569.0,0.0,0.00007043863142043351,1.0
2026-02-15T02:19:00.000000,10000.0,0.0,0.0,10000.0,0.0,69572.9,0.0,0.000056059451767226486,1.0
2026-02-15T02:20:00.000000,10000.0,0.0,0.0,10000.0,0.0,69479.4,0.0,-0.0013439140814886256,1.0
2026-02-15T02:21:00.000000,10000.0,0.0,0.0,10000.0,0.0,69472.0,0.0,-0.00010650638894397735,1.0
2026-02-15T02:22:00.000000,10000.0,0.0,0.0,10000.0,0.0,69474.7,0.0,0.00003886457853519532,1.0
2026-02-15T02:23:00.000000,10000.0,0.0,0.0,10000.0,0.0,69395.3,0.0,-0.0011428620778498387,1.0
2026-02-15T02:24:00.000000,10000.0,0.0,0.0,10000.0,0.0,69393.4,0.0,-0.000027379375836817925,1.0
2026-02-15T02:25:00.000000,10000.0,0.0,0.0,10000.0,0.0,69398.7,0.0,0.00007637613951763296,1.0
2026-02-15T02:26:00.000000,10000.0,0.0,0.0,10000.0,0.0,69398.0,0.0,-0.000010086644274274442,1.0
2026-02-15T02:27:00.000000,10000.0,0.0,0.0,10000.0,0.0,69398.0,0.0,0.0,1.0
2026-02-15T02:28:00.000000,10000.0,0.0,0.0,10000.0,0.0,69398.0,0.0,0.0,1.0
2026-02-15T02:29:00.000000,10000.0,0.0,0.0,10000.0,0.0,69391.4,0.0,-0.00009510360529130264,1.0
2026-02-15T02:30:00.000000,10000.0,0.0,0.0,10000.0,0.0,69441.5,0.0,0.0007219914859767323,1.0
2026-02-15T02:31:00.000000,10000.0,0.0,0.0,10000.0,0.0,69433.0,0.0,-0.00012240518998005514,1.0
2026-02-15T02:32:00.000000,10000.0,0.0,0.0,10000.0,0.0,69420.6,0.0,-0.0001785894315382337,1.0
2026-02-15T02:33:00.000000,10000.0,0.0,0.0,10000.0,0.0,69389.9,0.0,-0.00044223184472637285,1.0
2026-02-15T02:34:00.000000,10000.0,0.0,0.0,10000.0,0.0,69386.1,0.0,-0.00005476301306081085,1.0
2026-02-15T02:35:00.000000,10000.0,0.0,0.0,10000.0,0.0,69382.0,0.0,-0.00005908964475602203,1.0
2026-02-15T02:36:00.000000,10000.0,0.0,0.0,10000.0,0.0,69375.5,0.0,-0.00009368424086938976,1.0
2026-02-15T02:37:00.000000,10000.0,0.0,0.0,10000.0,0.0,69382.3,0.0,0.00009801731158698547,1.0
2026-02-15T02:38:00.000000,10000.0,0.0,0.0,10000.0,0.0,69441.3,0.0,0.0008503609710257515,1.0
2026-02-15T02:39:00.000000,10000.0,0.0,0.0,10000.0,0.0,69470.2,0.0,0.00041617884457799864,1.0
2026-02-15T02:40:00.000000,10000.0,0.0,0.0,10000.0,0.0,69476.6,0.0,0.00009212583237141583,1.0
2026-02-15T02:41:00.000000,10000.0,0.0,0.0,10000.0,0.0,69502.9,0.0,0.0003785447186533071,1.0
2026-02-15T02:42:00.000000,10000.0,0.0,0.0,10000.0,0.0,69499.5,0.0,-0.00004891882209223183,1.0
2026-02-15T02:43:00.000000,10000.0,0.0,0.0,10000.0,0.0,69498.4,0.0,-0.00001582745199614128,1.0
2026-02-15T02:44:00.000000,10000.0,0.0,0.0,10000.0,0.0,69474.7,0.0,-0.0003410150449506333,1.0
2026-02-15T02:45:00.000000,10000.0,0.0,0.0,10000.0,0.0,69510.7,0.0,0.0005181742418463124,1.0
2026-02-15T02:46:00.000000,10000.0,0.0,0.0,10000.0,0.0,69523.5,0.0,0.00018414431159523515,1.0
2026-02-15T02:47:00.000000,10000.0,0.0,0.0,10000.0,0.0,69504.5,0.0,-0.0002732888879299805,1.0
2026-02-15T02:48:00.000000,10000.0,0.0,0.0,10000.0,0.0,69440.5,0.0,-0.0009208036889697789,1.0
2026-02-15T02:49:00.000000,10000.0,0.0,0.0,10000.0,0.0,69426.1,0.0,-0.0002073717787169473,1.0
2026-02-15T02:50:00.000000,10000.0,0.0,0.0,10000.0,0.0,69435.3,0.0,0.00013251500516372214,1.0
2026-02-15T02:51:00.000000,10000.0,0.0,0.0,10000.0,0.0,69441.7,0.0,0.00009217213722694622,1.0
2026-02-15T02:52:00.000000,10000.0,0.0,0.0,10000.0,0.0,69478.6,0.0,0.0005313810001772528,1.0
2026-02-15T02:53:00.000000,10000.0,0.0,0.0,10000.0,0.0,69482.5,0.0,0.00005613239184431147,1.0
2026-02-15T02:54:00.000000,10000.0,0.0,0.0,10000.0,0.0,69482.4,0.0,-1.439211312284687e-6,1.0
2026-02-15T02:55:00.000000,10000.0,0.0,0.0,10000.0,0.0,69490.1,0.0,0.00011081943053221595,1.0
2026-02-15T02:56:00.000000,10000.0,0.0,0.0,10000.0,0.0,69515.6,0.0,0.00036695874664160793,1.0
2026-02-15T02:57:00.000000,10000.0,0.0,0.0,10000.0,0.0,69515.6,0.0,0.0,1.0
2026-02-15T02:58:00.000000,10000.0,0.0,0.0,10000.0,0.0,69518.6,0.0,0.00004315578086069889,1.0
2026-02-15T02:59:00.000000,10000.0,0.0,0.0,10000.0,0.0,69507.9,0.0,-0.00015391564272024524,1.0
2026-02-15T03:00:00.000000,10000.0,0.0,0.0,10000.0,0.0,69500.0,0.0,-0.00011365614556034897,1.0
2026-02-15T03:01:00.000000,10000.0,0.0,0.0,10000.0,0.0,69491.0,0.0,-0.00012949640287769783,1.0
2026-02-15T03:02:00.000000,10000.0,0.0,0.0,10000.0,0.0,69507.9,0.0,0.0002431969607574244,1.0
2026-02-15T03:03:00.000000,10000.0,0.0,0.0,10000.0,0.0,69507.1,0.0,-0.000011509483094559877,1.0
2026-02-15T03:04:00.000000,10000.0,0.0,0.0,10000.0,0.0,69524.3,0.0,0.0002474567346357004,1.0
2026-02-15T03:05:00.000000,10000.0,0.0,0.0,10000.0,0.0,69510.5,0.0,-0.0001984917503664605,1.0
2026-02-15T03:06:00.000000,10000.0,0.0,0.0,10000.0,0.0,69515.9,0.0,0.00007768610497686219,1.0
2026-02-15T03:07:00.000000,10000.0,0.0,0.0,10000.0,0.0,69504.9,0.0,-0.0001582371802709884,1.0
2026-02-15T03:08:00.000000,10000.0,0.0,0.0,10000.0,0.0,69518.1,0.0,0.00018991466788689204,1.0
2026-02-15T03:09:00.000000,10000.0,0.0,0.0,10000.0,0.0,69520.8,0.0,0.00003883880600875296,1.0
2026-02-15T03:10:00.000000,10000.0,0.0,0.0,10000.0,0.0,69536.8,0.0,0.00023014694882682592,1.0
2026-02-15T03:11:00.000000,10000.0,0.0,0.0,10000.0,0.0,69518.4,0.0,-0.0002646080924058733,1.0
2026-02-15T03:12:00.000000,10000.0,0.0,0.0,10000.0,0.0,69537.0,0.0,0.0002675550645585316,1.0
2026-02-15T03:13:00.000000,10000.0,0.0,0.0,10000.0,0.0,69504.1,0.0,-0.00047312941311811234,1.0
2026-02-15T03:14:00.000000,10000.0,0.0,0.0,10000.0,0.0,69494.9,0.0,-0.00013236629206063585,1.0
2026-02-15T03:15:00.000000,10000.0,0.0,0.0,10000.0,0.0,69479.1,0.0,-0.000227354813086836,1.0
2026-02-15T03:16:00.000000,10000.0,0.0,0.0,10000.0,0.0,69470.8,0.0,-0.00011946038448976613,1.0
2026-02-15T03:17:00.000000,10000.0,0.0,0.0,10000.0,0.0,69522.2,0.0,0.0007398792010455354,1.0
2026-02-15T03:18:00.000000,10000.0,0.0,0.0,10000.0,0.0,69543.5,0.0,0.00030637695585011566,1.0
2026-02-15T03:19:00.000000,10000.0,0.0,0.0,10000.0,0.0,69543.1,0.0,-5.751795638617258e-6,1.0
2026-02-15T03:20:00.000000,10000.0,0.0,0.0,10000.0,0.0,69543.7,0.0,8.627743082940922e-6,1.0
2026-02-15T03:21:00.000000,10000.0,0.0,0.0,10000.0,0.0,69539.9,0.0,-0.000054641901423175796,1.0
2026-02-15T03:22:00.000000,10000.0,0.0,0.0,10000.0,0.0,69536.6,0.0,-0.00004745477057039712,1.0
2026-02-15T03:23:00.000000,10000.0,0.0,0.0,10000.0,0.0,69535.2,0.0,-0.00002013328232914366,1.0
2026-02-15T03:24:00.000000,10000.0,0.0,0.0,10000.0,0.0,69520.4,0.0,-0.00021284184125454318,1.0
2026-02-15T03:25:00.000000,10000.0,0.0,0.0,10000.0,0.0,69489.0,0.0,-0.0004516659858112753,1.0
2026-02-15T03:26:00.000000,10000.0,0.0,0.0,10000.0,0.0,69491.1,0.0,0.000030220610456414983,1.0
2026-02-15T03:27:00.000000,10000.0,0.0,0.0,10000.0,0.0,69540.0,0.0,0.0007036872347681095,1.0
2026-02-15T03:28:00.000000,10000.0,0.0,0.0,10000.0,0.0,69508.3,0.0,-0.00045585274662060814,1.0
2026-02-15T03:29:00.000000,10000.0,0.0,0.0,10000.0,0.0,69464.3,0.0,-0.0006330179273554381,1.0
2026-02-15T03:30:00.000000,10000.0,0.0,0.0,10000.0,0.0,69429.5,0.0,-0.0005009767607246156,1.0
2026-02-15T03:31:00.000000,10000.0,0.0,0.0,10000.0,0.0,69422.2,0.0,-0.0001051426266933063,1.0
2026-02-15T03:32:00.000000,10000.0,0.0,0.0,10000.0,0.0,69453.4,0.0,0.0004494239594826596,1.0
2026-02-15T03:33:00.000000,10000.0,0.0,0.0,10000.0,0.0,69499.1,0.0,0.0006579951449462754,1.0
2026-02-15T03:34:00.000000,10000.0,0.0,0.0,10000.0,0.0,69478.7,0.0,-0.00029352898095095804,1.0
2026-02-15T03:35:00.000000,10000.0,0.0,0.0,10000.0,0.0,69401.1,0.0,-0.001116889060963882,1.0
2026-02-15T03:36:00.000000,10000.0,0.0,0.0,10000.0,0.0,69319.7,0.0,-0.0011728920723159824,1.0
2026-02-15T03:37:00.000000,10000.0,0.0,0.0,10000.0,0.0,69309.1,0.0,-0.00015291468370450635,1.0
2026-02-15T03:38:00.000000,10000.0,0.0,0.0,10000.0,0.0,69292.9,0.0,-0.0002337355412205849,1.0
2026-02-15T03:39:00.000000,10000.0,0.0,0.0,10000.0,0.0,69345.5,0.0,0.0007590965308134863,1.0
2026-02-15T03:40:00.000000,10000.0,0.0,0.0,10000.0,0.0,69347.6,0.0,0.000030283147428540002,1.0
2026-02-15T03:41:00.000000,10000.0,0.0,0.0,10000.0,0.0,69336.8,0.0,-0.00015573718484854427,1.0
2026-02-15T03:42:00.000000,10000.0,0.0,0.0,10000.0,0.0,69349.1,0.0,0.00017739497640506787,1.0
2026-02-15T03:43:00.000000,10000.0,0.0,0.0,10000.0,0.0,69359.4,0.0,0.00014852391739746237,1.0
2026-02-15T03:44:00.000000,10000.0,0.0,0.0,10000.0,0.0,69354.2,0.0,-0.00007497181348162022,1.0
2026-02-15T03:45:00.000000,10000.0,0.0,0.0,10000.0,0.0,69375.6,0.0,0.00030856098116637106,1.0
2026-02-15T03:46:00.000000,10000.0,0.0,0.0,10000.0,0.0,69582.7,0.0,0.0029851994072842792,1.0
