alpha_blocking_reasons,blocking_reasons,cash_weight,fallback_eligible,mode,oos_cagr,oos_calmar,oos_max_drawdown,oos_scaled_score_report_only,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,selection_eligible,selection_role,selection_score,status,symbols,train_cagr,train_calmar,train_final_equity,train_liquidation_count,train_max_drawdown,train_scaled_score,train_sharpe,train_sortino,train_total_return,train_trade_count,train_volatility,val_cagr,val_calmar,val_final_equity,val_liquidation_count,val_max_drawdown,val_scaled_score,val_sharpe,val_sortino,val_total_return,val_trade_count,val_volatility
val_total_return_not_positive;val_sharpe_not_positive;val_sortino_not_positive,,0.0,False,profit_moonshot_taker_flow_exhaustion_eth_hold_mode,-2.3673007732982754e-06,-0.0012725868192378419,0.0018602273239919794,9.506421393697089,-0.03105759703329994,-0.03211058606792423,-0.0008751997138897183,7.612970589365688e-05,False,alpha,11.142819453131882,live_equivalent_validated,ETH/USDT,-6.726882836871617e-06,-0.00040953590902931963,9860.996038937943,0,0.01642562395277046,6.737178312789879,-0.03330623953791509,-0.03500755951871664,-0.01390058510620562,119,0.00020136262246867588,-1.2289943140952886e-07,-0.00030140298943357797,9999.585700918278,0,0.000407757838236747,9.930127356829702,-0.005562372754250299,-0.003906450730457239,-4.1429908172130325e-05,16,2.2051078263030354e-05
