candidate_id,base_mode,variant,cadence_bars,overrides,definition_hash,changed_components,native_cadences,weighted_gross_exposure,weighted_target_allocation,max_order_value_sum,full_gate_pass,full_gate_reasons,train_status,train_trade_count,train_liquidation_count,train_wall_seconds,train_final_equity,train_total_return,train_cagr,train_sharpe,train_sortino,train_calmar,train_max_drawdown,train_volatility,train_raw_total_return,train_raw_max_drawdown,train_min_equity,train_raw_final_equity,train_equity_breach_count,train_equity_breach_observed,val_status,val_trade_count,val_liquidation_count,val_wall_seconds,val_final_equity,val_total_return,val_cagr,val_sharpe,val_sortino,val_calmar,val_max_drawdown,val_volatility,val_raw_total_return,val_raw_max_drawdown,val_min_equity,val_raw_final_equity,val_equity_breach_count,val_equity_breach_observed,oos_status,oos_trade_count,oos_liquidation_count,oos_wall_seconds,oos_final_equity,oos_total_return,oos_cagr,oos_sharpe,oos_sortino,oos_calmar,oos_max_drawdown,oos_volatility,oos_raw_total_return,oos_raw_max_drawdown,oos_min_equity,oos_raw_final_equity,oos_equity_breach_count,oos_equity_breach_observed
profit_moonshot_trend_mode__cadence_15b,profit_moonshot_trend_mode,cadence_15b,15,{'profit_moonshot_trend_balanced': {'rebalance_bars': 15}},ef710127b09def5d3aafae18b45f9664b7d1bc6da93d28f4afb8b09cc1948ed4,1,[720],0.008,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.305137459999969,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_trend_mode__cadence_60b,profit_moonshot_trend_mode,cadence_60b,60,{'profit_moonshot_trend_balanced': {'rebalance_bars': 60}},11326e9c2198959624f7ce7f887647d9d15e68c659a109554c0db5c0b0ce19da,1,[720],0.008,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.2873913020002874,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_trend_mode__cadence_360b,profit_moonshot_trend_mode,cadence_360b,360,{'profit_moonshot_trend_balanced': {'rebalance_bars': 360}},998139a1a98fc4e2287be6106959de29b35fe45684b89f534ab43c849801e691,1,[720],0.008,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.281125215999964,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_trend_mode__cadence_1440b,profit_moonshot_trend_mode,cadence_1440b,1440,{'profit_moonshot_trend_balanced': {'rebalance_bars': 1440}},8ec55abea54f33ed1364aed84f09df34bf69a7134bbe8ad24d40605d59beea7c,1,[720],0.008,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.28104139500010206,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_defensive_mode__native,profit_reboot_adaptive_momentum_defensive_mode,native,,{},a148467695a6279852035407e21825a64a72c87e3582c38ae56a25f53e0c3301,0,[360],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.3203129710000212,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_defensive_mode__cadence_1b,profit_reboot_adaptive_momentum_defensive_mode,cadence_1b,1,{'profit_reboot_adaptive_momentum_defensive': {'rebalance_bars': 1}},d43bcd0e489557b82f40edc803b70f7f480d34f6e650e75ba306ee13367a1601,1,[360],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.3151073999997607,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_defensive_mode__cadence_15b,profit_reboot_adaptive_momentum_defensive_mode,cadence_15b,15,{'profit_reboot_adaptive_momentum_defensive': {'rebalance_bars': 15}},de7d3405b0774cbb036198282651dca83f8f03232944b87028d4c35384c1baf5,1,[360],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.3194991360005588,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_defensive_mode__cadence_60b,profit_reboot_adaptive_momentum_defensive_mode,cadence_60b,60,{'profit_reboot_adaptive_momentum_defensive': {'rebalance_bars': 60}},6e15d0c33d2d710f1c87c05cb3d929cccd83189bff99b987ea4a07f03152230a,1,[360],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.327337284999885,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_defensive_mode__cadence_1440b,profit_reboot_adaptive_momentum_defensive_mode,cadence_1440b,1440,{'profit_reboot_adaptive_momentum_defensive': {'rebalance_bars': 1440}},c034adffb4da4db96d94a3d984176a7ff364b2b01153cd1fbb47146fc0e93cb5,1,[360],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.3143475109991414,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_mode__cadence_60b,profit_reboot_adaptive_momentum_mode,cadence_60b,60,{'profit_reboot_adaptive_momentum_balanced': {'rebalance_bars': 60}},d59ec30309f5ab42c4d360563b3542801696e993279a5e4f15908d999f21e821,1,[72],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.30869462299961015,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_mode__cadence_360b,profit_reboot_adaptive_momentum_mode,cadence_360b,360,{'profit_reboot_adaptive_momentum_balanced': {'rebalance_bars': 360}},184914960df4f6b9b89e4a26c95acf2e1893063ffdd0c084b2cbaf3695721a9b,1,[72],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.31609423800000513,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_mode__cadence_1440b,profit_reboot_adaptive_momentum_mode,cadence_1440b,1440,{'profit_reboot_adaptive_momentum_balanced': {'rebalance_bars': 1440}},b3fff126d11f661e4045da0a36b4be622d392fc7ac762fa3901f675b3e65688d,1,[72],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.3084241530004874,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_short_bias_mode__native,profit_reboot_adaptive_momentum_short_bias_mode,native,,{},aac9c62aa4819b605a778d6c28b1fd170f070ec44da7802c92a143ce97218b84,0,[360],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.3273491219997595,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_short_bias_mode__cadence_1b,profit_reboot_adaptive_momentum_short_bias_mode,cadence_1b,1,{'profit_reboot_adaptive_momentum_short_bias': {'rebalance_bars': 1}},93d46eb300592f59a57fcecbddbb749ee121336d5a899f45a700784e3148b93d,1,[360],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.33011322199945425,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_short_bias_mode__cadence_15b,profit_reboot_adaptive_momentum_short_bias_mode,cadence_15b,15,{'profit_reboot_adaptive_momentum_short_bias': {'rebalance_bars': 15}},2fb052ae3772d2c0337372fce95c628a5b99351cd107b8a37faea336075fd476,1,[360],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.3144458039996607,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_short_bias_mode__cadence_60b,profit_reboot_adaptive_momentum_short_bias_mode,cadence_60b,60,{'profit_reboot_adaptive_momentum_short_bias': {'rebalance_bars': 60}},c433efd029be0fa1561a91d03d8fc3042d968396da685e6fae810932afd2ac74,1,[360],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.3232902669997202,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_short_bias_mode__cadence_1440b,profit_reboot_adaptive_momentum_short_bias_mode,cadence_1440b,1440,{'profit_reboot_adaptive_momentum_short_bias': {'rebalance_bars': 1440}},37e1617a4d9668b35bcde1aa01699d0b08e5512e215011bf0c1e8219c16b7c71,1,[360],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,0,0,0.34031593700001395,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_volume_guard_mode__native,profit_moonshot_adaptive_momentum_volume_guard_mode,native,,{},096291c57cbc6f59b11d7308ef2875890883143464b286a56147134502f2f80f,0,[72],0.0065,0.0,260.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,0.8698787460007225,9999.840111995158,-1.598880048425677e-05,-2.800002982805694e-06,-0.4481965260883692,-0.057842069362985186,-0.13265695443565198,2.1107095325061856e-05,6.2472313458125195e-06,-1.598880048425677e-05,2.1107095325061856e-05,0.0,9999.840111995158,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_ensemble_mode__native,profit_moonshot_ensemble_mode,native,,{},ec80614735af25a93e90e0a10a6ed44728f94943496b86e9bab8f3a1f43925c7,0,"[30, 60, 720]",0.0075,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,2,0,0.6997666709994519,9999.742201287792,-2.577987122076575e-05,-4.514660614240995e-06,-0.4561748911437288,-0.13903868819142265,-0.174187222592061,2.5918437340344628e-05,9.896690752479217e-06,-2.577987122076575e-05,2.5918437340344628e-05,0.0,9999.742201287792,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_ensemble_mode__cadence_30b,profit_moonshot_ensemble_mode,cadence_30b,30,"{'profit_moonshot_trend_ensemble': {'rebalance_bars': 30}, 'profit_moonshot_breakout_ensemble': {'rebalance_bars': 30}}",d70c30813ad9da4171af47020488b15765fc089973d0515f05a3c6cdd4bcc8fb,2,"[30, 60, 720]",0.0075,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,2,0,0.6498733079997692,9999.742201287792,-2.577987122076575e-05,-4.514660614240995e-06,-0.4561748911437288,-0.13903868819142265,-0.174187222592061,2.5918437340344628e-05,9.896690752479217e-06,-2.577987122076575e-05,2.5918437340344628e-05,0.0,9999.742201287792,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_balanced_mode__native,profit_moonshot_balanced_mode,native,,{},411a8f22bc0b770f1d8633b89117fde7140b3a43bcab3e965522534962fc5856,0,"[30, 60, 720]",0.0074,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,2,0,0.6747697000000699,9999.690641545352,-3.093584546476347e-05,-5.417604257984543e-06,-0.4561739767724283,-0.1390385010971112,-0.17418759784138063,3.1102123946378444e-05,1.1876057555907424e-05,-3.093584546476347e-05,3.1102123946378444e-05,0.0,9999.690641545352,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_balanced_mode__cadence_30b,profit_moonshot_balanced_mode,cadence_30b,30,"{'profit_moonshot_trend_balanced': {'rebalance_bars': 30}, 'profit_moonshot_breakout_balanced': {'rebalance_bars': 30}}",04bbd4cb31649f50448da9977f34a9fcadc3abeea52a1d5b62d056f7cb173fb6,2,"[30, 60, 720]",0.0074,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,2,0,0.7296691439996721,9999.690641545352,-3.093584546476347e-05,-5.417604257984543e-06,-0.4561739767724283,-0.1390385010971112,-0.17418759784138063,3.1102123946378444e-05,1.1876057555907424e-05,-3.093584546476347e-05,3.1102123946378444e-05,0.0,9999.690641545352,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_asym_dynamic_mode__native,profit_moonshot_adaptive_momentum_asym_dynamic_mode,native,,{},5580ddaf78ad49f8b3f327f4d41d380d69abe82b0ca792b985412e53a6cf6466,0,[72],0.0075,0.0,300.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,0.8095018190006158,9999.677908840835,-3.220911591650388e-05,-5.640587239508221e-06,-0.546043428299892,-0.08546831009225792,-0.1388222540837101,4.063172203000634e-05,1.0329855605173876e-05,-3.220911591650388e-05,4.063172203000634e-05,0.0,9999.677908840835,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_volume_guard_mode__cadence_15b,profit_moonshot_adaptive_momentum_volume_guard_mode,cadence_15b,15,{'profit_moonshot_adaptive_momentum_volume_guard': {'rebalance_bars': 15}},3a2afe3f8ec6cbb693c3e8af90feb72131abb98666c542c90cfd1f8e77415d0a,1,[72],0.0065,0.0,260.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,8,0,0.9978009179994842,9999.612364008108,-3.8763599189195475e-05,-6.788452518002863e-06,-0.5635351851863448,-0.13239249402418982,-0.14268168948334675,4.757760118052979e-05,1.2046103140487497e-05,-3.8763599189195475e-05,4.757760118052979e-05,0.0,9999.612364008108,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_derivatives_taker_flow_sparse_mode__cadence_15b,profit_moonshot_derivatives_taker_flow_sparse_mode,cadence_15b,15,{'profit_moonshot_dfse_top3_sparse_taker_flow': {'evaluation_cadence_bars': 15}},551beaf309673e3e4a4b245591293fb3884cff63541d31e2c6ffc1eda50a01aa,1,[360],0.0,0.008,175.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,17,0,0.9181515339996622,9999.39322843619,-5.457264190666944e-05,-9.557064146070715e-06,-0.0943452053552806,-0.038572755280733693,-0.025300574970248447,0.0003777409864127237,0.00010124508058585655,-5.457264190666944e-05,0.0003777409864127237,0.0,9999.39322843619,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_ensemble_mode__cadence_15b,profit_moonshot_ensemble_mode,cadence_15b,15,"{'profit_moonshot_trend_ensemble': {'rebalance_bars': 15}, 'profit_moonshot_breakout_ensemble': {'rebalance_bars': 15}, 'profit_moonshot_reversion_ensemble': {'rebalance_bars': 15}}",b7522de9fc614c78b40aba35502addb7a73a9f065a6350a8ff2634f85c97476f,3,"[30, 60, 720]",0.0075,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,6,0,1.1754298079995351,9999.398016861855,-6.0198313814541216e-05,-1.0542287517290028e-05,-0.5393031588828323,-0.42444965845172,-0.142107111938422,7.418550256554523e-05,1.954772889668571e-05,-6.0198313814541216e-05,7.418550256554523e-05,0.0,9999.398016861855,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_balanced_mode__cadence_15b,profit_moonshot_balanced_mode,cadence_15b,15,"{'profit_moonshot_trend_balanced': {'rebalance_bars': 15}, 'profit_moonshot_breakout_balanced': {'rebalance_bars': 15}, 'profit_moonshot_reversion_balanced': {'rebalance_bars': 15}}",b0c4075645f3d84a9119d9cc1d07185f02defb71c7e64f076cc8ec7a10c3e007,3,"[30, 60, 720]",0.0074,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,6,0,1.2500019910003175,9999.286004327476,-7.139956725243923e-05,-1.2503975551747537e-05,-0.5351696078441041,-0.42256865663084386,-0.14173133818032937,8.822308257499357e-05,2.336414564959036e-05,-7.139956725243923e-05,8.822308257499357e-05,0.0,9999.286004327476,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_asym_dynamic_mode__cadence_15b,profit_moonshot_adaptive_momentum_asym_dynamic_mode,cadence_15b,15,{'profit_moonshot_adaptive_momentum_asym_dynamic': {'rebalance_bars': 15}},484de7692411a06c40031612441d7452bea9c5b34c90da3302cee4e44ac60719,1,[72],0.0075,0.0,300.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,8,0,0.8924756540000089,9999.24395589407,-7.560441059306644e-05,-1.324037914540721e-05,-0.6711304507754826,-0.1745476380914651,-0.14680636980842585,9.018940501481761e-05,1.972831357586509e-05,-7.560441059306644e-05,9.018940501481761e-05,0.0,9999.24395589407,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_reversion_mode__native,profit_moonshot_reversion_mode,native,,{},fa9a4e709e8c349521fc721dddecbd09244addd62faa9e3cb144dc34c68beed3,0,[30],0.006,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,2,0,0.6893179539993071,9998.967027229019,-0.00010329727709812442,-1.8090356438849042e-05,-0.4561611435933651,-0.1390358751900494,-0.17419286452699423,0.00010385245393358593,3.965645453440986e-05,-0.00010329727709812442,0.00010385245393358593,0.0,9998.967027229019,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_volume_guard_mode__cadence_1b,profit_moonshot_adaptive_momentum_volume_guard_mode,cadence_1b,1,{'profit_moonshot_adaptive_momentum_volume_guard': {'rebalance_bars': 1}},0d33aa067b8118a30b871ff228088e44ebbaf2c51eff9b4f0c5842f77065428b,1,[72],0.0065,0.0,260.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,32,0,1.221333493000202,9998.201500615802,-0.00017984993841979602,-3.149794768642078e-05,-0.6728062407704817,-0.19514783336789324,-0.1318919376139646,0.00023881632385000162,4.681488489936607e-05,-0.00017984993841979602,0.00023881632385000162,0.0,9998.201500615802,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_reversion_mode__cadence_15b,profit_moonshot_reversion_mode,cadence_15b,15,{'profit_moonshot_reversion_balanced': {'rebalance_bars': 15}},f3c642a6d350baa0ffc551bccff19af9d58a28a4e22a54033414484029da61f7,1,[30],0.006,0.0,150.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,6,0,0.7109555249999175,9997.589064948272,-0.00024109350517287353,-4.222488221328202e-05,-0.53868336545458,-0.4241741914242614,-0.14206352362791244,0.0002972253618309221,7.838129631939194e-05,-0.00024109350517287353,0.0002972253618309221,0.0,9997.589064948272,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
derivatives_flow_squeeze_mode__cadence_60b,derivatives_flow_squeeze_mode,cadence_60b,60,"{'dfse_top5_exhaustion_plus_flow': {'evaluation_cadence_bars': 60}, 'dfse_fast_liquidation_reversal': {'evaluation_cadence_bars': 60}, 'dfse_basis_flow_continuation': {'evaluation_cadence_bars': 60}}",cd4c33b5148019a9b044238b3fff317c4ce6b06c55b698dd2750fd329b304902,3,"[15, 45, 180]",0.0,0.028749999999999998,462.5,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,29,0,2.1637776719999238,9997.525320788847,-0.00024746792111529636,-4.334140519646201e-05,-0.20560005282524815,-0.12205631683104656,-0.044728218090990306,0.0009689946759849205,0.00021070110575379462,-0.00024746792111529636,0.0009689946759849205,0.0,9997.525320788847,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_derivatives_taker_flow_sparse_mode__cadence_1b,profit_moonshot_derivatives_taker_flow_sparse_mode,cadence_1b,1,{'profit_moonshot_dfse_top3_sparse_taker_flow': {'evaluation_cadence_bars': 1}},b735cf133642c87bb76f806a58f7bc861faa945927b1d4ca49363ccf7a780c2a,1,[360],0.0,0.008,175.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,53,0,1.888599126000372,9997.10200026127,-0.0002880399738731665,-5.044801812248423e-05,-0.24465013725953544,-0.17871684189698475,-0.06496628657814604,0.0007765261149996897,0.00020612314971450555,-0.0002880399738731665,0.0007765261149996897,0.0,9997.10200026127,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_derivatives_taker_flow_mode__cadence_60b,profit_moonshot_derivatives_taker_flow_mode,cadence_60b,60,"{'profit_moonshot_dfse_top3_taker_flow_continuation': {'evaluation_cadence_bars': 60}, 'profit_moonshot_dfse_top3_liquidation_gap_probe': {'evaluation_cadence_bars': 60}}",43fa20bcb1707220e799c8f1cebeeb852b3b9ea6a1aeace61f2a26f412ac13a1,2,"[15, 180]",0.0,0.0108,225.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,20,0,1.2706163169996216,9996.669509003952,-0.00032539455275615303,-5.699126771696594e-05,-0.6561061109117701,-0.33297981336240473,-0.1602582740637942,0.00035562137462106554,8.685960196398929e-05,-0.00032539455275615303,0.00035562137462106554,0.0,9996.669509003952,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
