failed_gates,name,objective,oos_max_drawdown,oos_round_trips,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,params,replay_survivor,success_candidate,train_max_drawdown,train_round_trips,train_sharpe,train_sortino,train_total_return,train_volatility,trial_number,val_max_drawdown,val_round_trips,val_sharpe,val_sortino,val_total_return,val_volatility
,optuna_calendar_trx_sethusdt_t0_thr150_h120_ls620_ss100_tp180,6.40165343120691,0.001531997749754712,15,7.949855447013018,8.133893979846018,0.010073529587425911,0.006940584185714629,"{""hold_bars"": 120, ""long_scale"": 6.2, ""short_scale"": 10.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.018, ""threshold"": 0.015}",True,True,0.009763907407173093,42,1.2968327340236367,0.7017451991288494,0.022557742245568058,0.017318814320541706,0,0.01247840772575019,19,1.398135269164284,1.1437377113933471,0.006823738716461136,0.03044352476775682
,optuna_calendar_trx_sweakest_t1_thr120_h120_ls540_ss120_tp450,18.283502983337,0.0017759508342619719,10,5.6177342326390045,6.620969107504803,0.008871343019728695,0.008657762088338752,"{""hold_bars"": 120, ""long_scale"": 5.4, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.045, ""threshold"": 0.012}",True,True,0.018881485993264776,28,0.2971431673300631,0.19407472205033358,0.006978473457441625,0.02440872803597189,1,0.01347577964961995,14,3.7850144481433796,3.978151916840971,0.03036972739297683,0.049254380425406905
oos_mdd_beats_shadow,optuna_calendar_trx_sweakest_t18_thr120_h120_ls590_ss120_tp600,11.283508151405815,0.0022074292457631697,9,5.592954079292085,6.428756077675647,0.010281502722938596,0.010072694100977561,"{""hold_bars"": 120, ""long_scale"": 5.9, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.06, ""threshold"": 0.012}",False,False,0.018881485993264776,24,0.6646198575670066,0.44802972652526574,0.016581628328133036,0.025225958656718412,18,0.022210081008009735,12,2.6519601948722062,2.929772586341249,0.022602903337866076,0.05270088623832193
train_positive,optuna_calendar_trx_sweakest_t9_thr120_h168_ls570_ss100_tp240,-45.815007200725994,0.001725222205178945,13,6.932999598934681,7.900532020630852,0.009205537683637521,0.007276570810086586,"{""hold_bars"": 168, ""long_scale"": 5.7, ""short_scale"": 10.0, ""short_symbol"": """", ""take_profit_pct"": 0.024, ""threshold"": 0.012}",False,False,0.020137288954453863,30,-0.11861958011735159,-0.0659234681764229,-0.0023540211109515097,0.018437926906880384,9,0.01186423201423931,14,1.3788235865962049,1.2497081291478946,0.008389085820927455,0.03803347969955274
oos_return_beats_incumbent,optuna_calendar_trx_sweakest_t14_thr120_h120_ls500_ss120_tp180,-0.2928839676923012,0.001241974860322718,17,6.849317604767511,7.546284599523674,0.007576283024967045,0.006066290436749091,"{""hold_bars"": 120, ""long_scale"": 5.0, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.018, ""threshold"": 0.012}",False,False,0.014887012913590403,45,1.0425475600521237,0.6150337132078295,0.021708765064083035,0.020810012249818925,14,0.016611402310857996,19,0.2512276099997174,0.2228116084559429,0.0015126529267417421,0.040510520462415815
oos_return_beats_incumbent,optuna_calendar_trx_sethusdt_t2_thr180_h144_ls620_ss120_tp600,12.631506212603588,0.0015521574198312223,7,4.09091717263693,4.973650077459525,0.007520968339709055,0.010090730452465974,"{""hold_bars"": 144, ""long_scale"": 6.2, ""short_scale"": 12.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.06, ""threshold"": 0.018}",False,False,0.019723234724861302,20,0.6337853102083906,0.41119304084503305,0.01832608269928393,0.029335939431023313,2,0.015257900796564118,10,2.585950672036607,2.5977327300758533,0.022608543083821875,0.054088106486473844
oos_return_beats_incumbent,optuna_calendar_trx_sethusdt_t7_thr150_h96_ls560_ss80_tp300,3.5605572547317563,0.0013787368860339263,12,4.894185334941712,5.7389859503865805,0.0071219518945533355,0.007985330121310147,"{""hold_bars"": 96, ""long_scale"": 5.6, ""short_scale"": 8.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.03, ""threshold"": 0.015}",False,False,0.007385132979283129,37,1.4607802564846806,0.958133372092768,0.0242037254237224,0.016466380363689838,7,0.012504191589106435,15,0.7772123986657564,0.73263940981602,0.003637894954918286,0.02948363284453928
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sethusdt_t10_thr180_h144_ls600_ss80_tp300,14.63093330224887,0.0022119060880089235,10,3.5898786327905605,3.8979862631553885,0.006012713172221185,0.009200399134453004,"{""hold_bars"": 144, ""long_scale"": 6.0, ""short_scale"": 8.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.03, ""threshold"": 0.018}",False,False,0.007773034424743602,27,0.45838691365151146,0.29810043309015943,0.007763422522684138,0.017195401614037417,10,0.010160773133843583,16,3.3693928394887784,2.9081125009640743,0.014328536095220334,0.026242192938156182
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t16_thr120_h120_ls540_ss80_tp350,3.570743477815271,0.002042914603981133,11,3.852567061429794,4.506707930438891,0.005984415419876932,0.008531353067423236,"{""hold_bars"": 120, ""long_scale"": 5.4, ""short_scale"": 8.0, ""short_symbol"": """", ""take_profit_pct"": 0.035, ""threshold"": 0.012}",False,False,0.012932127739266781,30,0.482914952927809,0.3123177279481225,0.008307601357674832,0.01744915313711412,16,0.01252836642734096,15,1.102584135403836,1.0363638148940673,0.005866695855881066,0.03334820985039862
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t19_thr200_h168_ls550_ss80_tp450,10.146683358918215,0.001981787631182533,7,3.685916857811047,4.315204829620001,0.00591866438228017,0.008820181022639588,"{""hold_bars"": 168, ""long_scale"": 5.5, ""short_scale"": 8.0, ""short_symbol"": """", ""take_profit_pct"": 0.045, ""threshold"": 0.02}",False,False,0.02557553273083343,23,0.2423336844321567,0.1440895461459201,0.005753110102483028,0.024961401726334473,19,0.009491019837995152,11,2.367913159209773,2.4480709885272027,0.012422878983138652,0.03250202999370092
