alpha_blocking_reasons,blocking_reasons,cash_weight,fallback_eligible,mode,oos_cagr,oos_calmar,oos_max_drawdown,oos_scaled_score_report_only,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,selection_eligible,selection_role,selection_score,status,symbols,train_cagr,train_calmar,train_final_equity,train_liquidation_count,train_max_drawdown,train_scaled_score,train_sharpe,train_sortino,train_total_return,train_trade_count,train_volatility,val_cagr,val_calmar,val_final_equity,val_liquidation_count,val_max_drawdown,val_scaled_score,val_sharpe,val_sortino,val_total_return,val_trade_count,val_volatility
,,0.0,False,profit_moonshot_adaptive_momentum_asym_dynamic_mode,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,alpha,11.55850924510065,live_equivalent_validated,"BTC/USDT,ETH/USDT,BNB/USDT,SOL/USDT,TRX/USDT",-2.0236981128629594e-06,-0.00019016058570463018,9957.88842646633,0,0.010642048168731976,8.806475137907666,-0.008483569950522248,-0.0019592530075733215,-0.004211157353366968,681,0.00023528091422633871,2.686837419219046e-10,3.999717591133542e-07,10000.000905794888,0,0.0006717567823226193,9.97334372027727,2.489747790318249e-05,9.671127785247037e-06,9.05794887984257e-08,102,3.398275222262588e-05
