alpha_blocking_reasons,blocking_reasons,cash_weight,fallback_eligible,mode,oos_cagr,oos_calmar,oos_max_drawdown,oos_scaled_score_report_only,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,selection_eligible,selection_role,selection_score,status,symbols,train_cagr,train_calmar,train_final_equity,train_liquidation_count,train_max_drawdown,train_scaled_score,train_sharpe,train_sortino,train_total_return,train_trade_count,train_volatility,val_cagr,val_calmar,val_final_equity,val_liquidation_count,val_max_drawdown,val_scaled_score,val_sharpe,val_sortino,val_total_return,val_trade_count,val_volatility
,,0.0,False,profit_moonshot_adaptive_momentum_governed_mode,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,alpha,11.185079233632603,live_equivalent_validated,"BTC/USDT,ETH/USDT,BNB/USDT,SOL/USDT,TRX/USDT",9.157518711777612e-06,6.167886307307259e-05,10192.777976853795,0,0.14847093891676402,7.301310938486573,0.004441430097112055,0.004618707688537634,0.019279708685379537,278,0.005668195352985479,5.022425352052551e-06,0.00043273452550041943,10016.979661530457,0,0.011606250613455346,9.87084326470502,0.006028569126427771,0.0058976557549377286,0.0016946051530455364,51,0.0009003277530795986
