failed_gates,name,objective,oos_max_drawdown,oos_round_trips,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,params,replay_survivor,success_candidate,train_max_drawdown,train_round_trips,train_sharpe,train_sortino,train_total_return,train_volatility,trial_number,val_max_drawdown,val_round_trips,val_sharpe,val_sortino,val_total_return,val_volatility
,optuna_calendar_trx_sethusdt_t0_thr150_h120_ls620_ss100_tp180,6.40165343120691,0.001531997749754712,15,7.949855447013018,8.133893979846018,0.010073529587425911,0.006940584185714629,"{""hold_bars"": 120, ""long_scale"": 6.2, ""short_scale"": 10.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.018, ""threshold"": 0.015}",True,True,0.009763907407173093,42,1.2968327340236367,0.7017451991288494,0.022557742245568058,0.017318814320541706,0,0.01247840772575019,19,1.398135269164284,1.1437377113933471,0.006823738716461136,0.03044352476775682
,optuna_calendar_trx_sethusdt_t48_thr180_h120_ls640_ss120_tp180,7.4499430914854265,0.0015814038374720259,14,7.186630116619983,7.23151496579842,0.009766109344590213,0.007445115101835745,"{""hold_bars"": 120, ""long_scale"": 6.4, ""short_scale"": 12.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.018, ""threshold"": 0.018}",True,True,0.011711620031392625,42,1.3028062401024398,0.6888658121689312,0.026663881715326188,0.020359798091763467,48,0.014977395323948334,19,1.6189697971739005,1.3017785511080255,0.00940085161701143,0.036184375483244886
,optuna_calendar_trx_sweakest_t1_thr120_h120_ls540_ss120_tp450,18.283502983337,0.0017759508342619719,10,5.6177342326390045,6.620969107504803,0.008871343019728695,0.008657762088338752,"{""hold_bars"": 120, ""long_scale"": 5.4, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.045, ""threshold"": 0.012}",True,True,0.018881485993264776,28,0.2971431673300631,0.19407472205033358,0.006978473457441625,0.02440872803597189,1,0.01347577964961995,14,3.7850144481433796,3.978151916840971,0.03036972739297683,0.049254380425406905
,optuna_calendar_trx_sweakest_t40_thr150_h120_ls540_ss120_tp240,10.571002606478448,0.0016446733948917414,13,6.58933265068175,7.615051864040021,0.0083530381276391,0.006950028534920059,"{""hold_bars"": 120, ""long_scale"": 5.4, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.024, ""threshold"": 0.015}",True,True,0.014862294629281986,42,1.7540658447947264,1.1454363249394814,0.03392398788363482,0.019125827476403665,40,0.016611576131817227,18,2.094965100427002,1.9055826857278202,0.013859446095311645,0.04107725363407326
,optuna_calendar_trx_sweakest_t38_thr180_h168_ls540_ss80_tp600,11.376954122130808,0.0013610280089781587,6,5.143139793457849,5.767099675807746,0.008317797240675828,0.00886985639317525,"{""hold_bars"": 168, ""long_scale"": 5.4, ""short_scale"": 8.0, ""short_symbol"": """", ""take_profit_pct"": 0.06, ""threshold"": 0.018}",True,True,0.02177418005933526,19,0.6620934345565904,0.41880957812711567,0.016479876549562622,0.025169143271630643,38,0.009490651386756779,10,2.4066796103924615,2.6716990844521935,0.013071201759756956,0.033640839949334075
oos_mdd_beats_shadow,optuna_calendar_trx_sethusdt_t4_thr120_h120_ls630_ss100_tp600,17.26504992081564,0.0023566913993954496,9,5.59322702865074,6.429251331510045,0.010981597994037307,0.010754971730847272,"{""hold_bars"": 120, ""long_scale"": 6.3, ""short_scale"": 10.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.06, ""threshold"": 0.012}",False,False,0.01089235019325965,23,1.0694147593576888,0.7478742563172159,0.02255124780756934,0.021062984993319007,4,0.008880397086938606,12,3.3092091048199177,3.705756775313302,0.021259805126055742,0.039592513015185335
oos_mdd_beats_shadow,optuna_calendar_trx_sethusdt_t8_thr120_h120_ls600_ss100_tp600,17.258868103892056,0.0022447504771807817,9,5.593022980156314,6.4288807183549865,0.01045649221117162,0.010243271569130602,"{""hold_bars"": 120, ""long_scale"": 6.0, ""short_scale"": 10.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.06, ""threshold"": 0.012}",False,False,0.01089235019325965,23,1.0720044287034662,0.7462411623440209,0.022415846658687455,0.020885078285695597,8,0.008880397086938606,12,3.3092091048199177,3.705756775313302,0.021259805126055742,0.039592513015185335
val_positive,optuna_calendar_trx_sweakest_t30_thr180_h120_ls580_ss120_tp180,-76.38758580515643,0.0014331830258036934,14,7.186573286815018,7.231427707911659,0.008846821269191674,0.006747103910816232,"{""hold_bars"": 120, ""long_scale"": 5.8, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.018, ""threshold"": 0.018}",False,False,0.014887014073595,46,1.364395775020203,0.7885255471860431,0.028373625131659752,0.020665004121558035,30,0.01661033276356581,16,-0.08237499899130084,-0.07628295962502074,-0.000719594113174904,0.042925002965420386
val_positive,optuna_calendar_trx_sweakest_t29_thr150_h120_ls540_ss80_tp180,-76.87504811692294,0.00133436578966611,15,7.949833201744377,8.133856944551361,0.008768463191990206,0.006044990354788339,"{""hold_bars"": 120, ""long_scale"": 5.4, ""short_scale"": 8.0, ""short_symbol"": """", ""take_profit_pct"": 0.018, ""threshold"": 0.015}",False,False,0.009928862309867788,45,1.1469080351088652,0.7076947194545474,0.0167810643966535,0.014604798071730101,29,0.01107398970843153,16,-0.2683931145188775,-0.2452716191071195,-0.0012902378506852719,0.02829027790713616
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t47_thr120_h168_ls610_ss80_tp300,8.859977108209117,0.0018788934413937514,10,4.996773818852838,5.988580719284424,0.008079325364990009,0.008869198127647509,"{""hold_bars"": 168, ""long_scale"": 6.1, ""short_scale"": 8.0, ""short_symbol"": """", ""take_profit_pct"": 0.03, ""threshold"": 0.012}",False,False,0.010046434531028017,29,1.017035673515441,0.6263122030546368,0.01759727404654532,0.017301141707253827,47,0.00949145420844234,13,1.8514514228765464,1.777568109757453,0.009575989692394149,0.03214644603698071
